county,date,cases,population,deaths,sick_residents,nhtest1,comp2,comp_case,cases_diff,cases_diff2,diff1,comp_case2,current_rate,possible_rate,rate_goal
Warren,2020-04-06,1.0,40035.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Warren,2020-04-07,1.0,40035.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Warren,2020-04-08,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-09,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-10,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-11,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-12,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-13,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-14,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-15,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-16,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-17,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-18,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-19,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-20,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-21,2.0,40035.0,,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-22,2.0,40035.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-23,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-24,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-25,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-26,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-27,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-28,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-29,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-04-30,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-05-01,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-05-02,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-05-03,1.0,40035.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Warren,2020-05-04,1.0,40035.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4978144123891592,2.4978144123891592,50
Washington,2020-04-03,40.0,207547.0,,0.0,40.0,0.0,3.0,37.0,37.0,0.0,3.0,1.4454557281001412,1.4454557281001412,50
Washington,2020-04-04,46.0,207547.0,,0.0,46.0,0.0,5.0,41.0,41.0,4.0,5.0,2.409092880166902,2.409092880166902,50
Washington,2020-04-05,50.0,207547.0,,0.0,50.0,0.0,7.0,43.0,43.0,2.0,7.0,3.3727300322336626,3.3727300322336626,50
Washington,2020-04-06,53.0,207547.0,,0.0,53.0,0.0,7.0,46.0,46.0,3.0,7.0,3.3727300322336626,3.3727300322336626,50
Washington,2020-04-07,57.0,207547.0,,0.0,57.0,0.0,9.0,48.0,48.0,2.0,9.0,4.336367184300424,4.336367184300424,50
Washington,2020-04-08,59.0,207547.0,,0.0,59.0,0.0,10.0,49.0,49.0,1.0,10.0,4.818185760333804,4.818185760333804,50
Washington,2020-04-09,63.0,207547.0,,0.0,63.0,0.0,12.0,51.0,51.0,2.0,12.0,5.781822912400565,5.781822912400565,50
Washington,2020-04-10,66.0,207547.0,,0.0,66.0,0.0,14.0,52.0,52.0,1.0,14.0,6.745460064467325,6.745460064467325,50
Washington,2020-04-11,66.0,207547.0,,0.0,66.0,0.0,23.0,43.0,43.0,-9.0,23.0,11.081827248767748,11.081827248767748,50
Washington,2020-04-12,68.0,207547.0,,0.0,68.0,0.0,24.0,44.0,44.0,1.0,24.0,11.56364582480113,11.56364582480113,50
Washington,2020-04-13,69.0,207547.0,,0.0,69.0,0.0,26.0,43.0,43.0,-1.0,26.0,12.52728297686789,12.52728297686789,50
Washington,2020-04-14,70.0,207547.0,,0.0,70.0,0.0,33.0,37.0,37.0,-6.0,33.0,15.900013009101553,15.900013009101553,50
Washington,2020-04-15,71.0,207547.0,,0.0,71.0,0.0,35.0,36.0,36.0,-1.0,35.0,16.863650161168312,16.863650161168312,50
Washington,2020-04-16,73.0,207547.0,,0.0,73.0,0.0,38.0,35.0,35.0,-1.0,38.0,18.309105889268455,18.309105889268455,50
Washington,2020-04-17,75.0,207547.0,,0.0,75.0,0.0,40.0,35.0,35.0,0.0,40.0,19.272743041335215,19.272743041335215,50
Washington,2020-04-18,79.0,207547.0,,4.0,75.0,0.0,46.0,33.0,29.0,-2.0,46.0,22.163654497535497,22.163654497535497,50
Washington,2020-04-19,82.0,207547.0,,4.0,78.0,0.0,50.0,32.0,28.0,-1.0,50.0,24.09092880166902,24.09092880166902,50
Washington,2020-04-20,83.0,207547.0,,6.0,77.0,0.0,53.0,30.0,24.0,-2.0,53.0,25.53638452976916,25.53638452976916,50
Washington,2020-04-21,86.0,207547.0,,6.0,80.0,0.0,57.0,29.0,23.0,-1.0,57.0,27.463658833902684,27.463658833902684,50
Washington,2020-04-22,87.0,207547.0,,6.0,81.0,0.0,59.0,28.0,22.0,-1.0,59.0,28.42729598596944,28.42729598596944,50
Washington,2020-04-23,92.0,207547.0,,6.0,86.0,0.0,63.0,29.0,23.0,1.0,63.0,30.354570290102966,30.354570290102966,50
Washington,2020-04-24,96.0,207547.0,,6.0,90.0,0.0,66.0,30.0,24.0,1.0,66.0,31.800026018203106,31.800026018203106,50
Washington,2020-04-25,99.0,207547.0,,6.0,93.0,0.0,66.0,33.0,27.0,3.0,66.0,31.800026018203106,31.800026018203106,50
Washington,2020-04-26,101.0,207547.0,,6.0,95.0,0.0,68.0,33.0,27.0,0.0,68.0,32.76366317026987,32.76366317026987,50
Washington,2020-04-27,107.0,207547.0,,6.0,101.0,0.0,69.0,38.0,32.0,5.0,69.0,33.24548174630325,33.24548174630325,50
Washington,2020-04-28,109.0,207547.0,,6.0,103.0,0.0,70.0,39.0,33.0,1.0,70.0,33.727300322336625,33.727300322336625,50
Washington,2020-04-29,113.0,207547.0,,6.0,107.0,0.0,71.0,42.0,36.0,3.0,71.0,34.20911889837001,34.20911889837001,50
Washington,2020-04-30,115.0,207547.0,,6.0,109.0,0.0,73.0,42.0,36.0,0.0,73.0,35.17275605043677,35.17275605043677,50
Washington,2020-05-01,116.0,207547.0,,6.0,110.0,0.0,75.0,41.0,35.0,-1.0,75.0,36.13639320250353,36.13639320250353,50
Washington,2020-05-02,118.0,207547.0,,6.0,112.0,4.0,79.0,39.0,33.0,-2.0,75.0,38.063667506637046,36.13639320250353,50
Washington,2020-05-03,119.0,207547.0,,6.0,113.0,4.0,82.0,37.0,31.0,-2.0,78.0,39.50912323473719,37.58184893060367,50
Washington,2020-05-04,120.0,207547.0,2.0,6.0,114.0,6.0,83.0,37.0,31.0,0.0,77.0,39.99094181077057,37.10003035457029,50
Wayne,2020-04-03,23.0,51536.0,,0.0,23.0,0.0,1.0,22.0,22.0,0.0,1.0,1.940391182862465,1.940391182862465,50
Wayne,2020-04-04,28.0,51536.0,,0.0,28.0,0.0,1.0,27.0,27.0,5.0,1.0,1.940391182862465,1.940391182862465,50
Wayne,2020-04-05,33.0,51536.0,,0.0,33.0,0.0,2.0,31.0,31.0,4.0,2.0,3.88078236572493,3.88078236572493,50
Wayne,2020-04-06,35.0,51536.0,,0.0,35.0,0.0,3.0,32.0,32.0,1.0,3.0,5.821173548587396,5.821173548587396,50
Wayne,2020-04-07,40.0,51536.0,,0.0,40.0,0.0,4.0,36.0,36.0,4.0,4.0,7.76156473144986,7.76156473144986,50
Wayne,2020-04-08,47.0,51536.0,,0.0,47.0,0.0,4.0,43.0,43.0,7.0,4.0,7.76156473144986,7.76156473144986,50
Wayne,2020-04-09,49.0,51536.0,,0.0,49.0,0.0,6.0,43.0,43.0,0.0,6.0,11.642347097174792,11.642347097174792,50
Wayne,2020-04-10,53.0,51536.0,,0.0,53.0,0.0,6.0,47.0,47.0,4.0,6.0,11.642347097174792,11.642347097174792,50
Wayne,2020-04-11,57.0,51536.0,,0.0,57.0,0.0,6.0,51.0,51.0,4.0,6.0,11.642347097174792,11.642347097174792,50
Wayne,2020-04-12,63.0,51536.0,,0.0,63.0,0.0,7.0,56.0,56.0,5.0,7.0,13.582738280037255,13.582738280037255,50
Wayne,2020-04-13,67.0,51536.0,,0.0,67.0,0.0,10.0,57.0,57.0,1.0,10.0,19.40391182862465,19.40391182862465,50
Wayne,2020-04-14,70.0,51536.0,,0.0,70.0,0.0,10.0,60.0,60.0,3.0,10.0,19.40391182862465,19.40391182862465,50
Wayne,2020-04-15,75.0,51536.0,,0.0,75.0,0.0,14.0,61.0,61.0,1.0,14.0,27.16547656007451,27.16547656007451,50
Wayne,2020-04-16,77.0,51536.0,,0.0,77.0,0.0,17.0,60.0,60.0,-1.0,17.0,32.986650108661905,32.986650108661905,50
Wayne,2020-04-17,81.0,51536.0,,0.0,81.0,0.0,23.0,58.0,58.0,-2.0,23.0,44.6289972058367,44.6289972058367,50
